,product_name,brand_name,rating,rating_count,marked_price,discounted_price,sizes,product_link,img_link,product_tag,brand_tag,discount_amount,discount_percent,tags,seller_address,meta_description,meta_keyword
348,Embellished Block Sandals,Melange by Lifestyle,0.0,0,1799,1529,"EURO36,EURO37,EURO38,EURO39,EURO40",heels/melange-by-lifestyle/melange-by-lifestyle-silver-toned-embellished-block-sandals/17137522/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17137522/2022/2/12/7c1f4624-bb1f-49a0-b49d-f7b76ddbbdd61644649963645MelangebyLifestyleSilver-TonedEmbellishedBlockSandals1.jpg",heels,melange-by-lifestyle,270,15,"footwear,women-footwear,heels,melange-by-lifestyle-heels",Karnataka - 560067,Buy Melange By Lifestyle Silver Toned Embellished Block Sandals - Heels for Women from Melange By Lifestyle at Rs. 1529. Style ID: 17137522,"Melange By Lifestyle Silver Toned Embellished Block Sandals,  Melange By Lifestyle, Heels, Shoes, Footwear, Footwear for Women, Buy Melange By Lifestyle Silver Toned Embellished Block Sandals Online in India, Buy Heels at best price"
349,Boys Printed T-shirt with Trousers,Allen Solly Junior,0.0,0,1499,1154,"2-3Y,3-4Y,5-6Y,7-8Y",clothing-set/allen-solly-junior/allen-solly-junior-boys-navy-blue-printed-t-shirt-with-trousers/17221596/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17221596/2022/5/12/4e6fba0d-4fb0-48ec-a9c5-6fa7d4e5cef71652354215446-Allen-Solly-Junior-Boys-Tshirts-951652354214676-1.jpg",clothing-set,allen-solly-junior,345,23,"clothing,boys-clothing,clothing-set,allen-solly-junior-clothing-set",Karnataka - 560044,Buy Allen Solly Junior Boys Navy Blue Printed T Shirt With Trousers - Clothing Set for Boys from Allen Solly Junior at Rs. 1184. Style ID: 17221596,"Allen Solly Junior Boys Navy Blue Printed T Shirt With Trousers,  Allen Solly Junior, Clothing Set, Apparel Set, Apparel, Apparel for Boys, Buy Allen Solly Junior Boys Navy Blue Printed T Shirt With Trousers Online in India, Buy Clothing Set at best price"
350,Women Solid Bath Robe,ELEVANTO,4.0,79,999,499,Onesize,bath-robe/elevanto/elevanto-women-blue-solid-bath-robe/11938854/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/6/12/84906685-844e-41ea-ab78-5774828414201591912839157-1.jpg",bath-robe,elevanto,500,50,"home-furnishing,women-home-furnishing,bath-robe,elevanto-bath-robe",Rajasthan - 302016,Buy ELEVANTO Women Blue Solid Bath Robe - Bath Robe for Women from ELEVANTO at Rs. 489. Style ID: 11938854,"ELEVANTO Women Blue Solid Bath Robe,  ELEVANTO, Bath Robe, Bath, Home, Home for Women, Buy ELEVANTO Women Blue Solid Bath Robe Online in India, Buy Bath Robe at best price"
351,Men Textured Driving Shoes,Carlton London,4.3,10,2999,1499,"UK6,UK7,UK8,UK9,UK10",casual-shoes/carlton-london/carlton-london-men-tan-brown-driving-shoes/13075650/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/24/cb3eb38b-6017-4d44-9c58-b9f34940c9fa1606201058379-1.jpg",casual-shoes,carlton-london,1500,50,"footwear,men-footwear,casual-shoes,carlton-london-casual-shoes",Delhi - 110077,Buy Carlton London Men Tan Brown Driving Shoes - Casual Shoes for Men from Carlton London at Rs. 1499. Style ID: 13075650,"Carlton London Men Tan Brown Driving Shoes,  Carlton London, Casual Shoes, Shoes, Footwear, Footwear for Men, Buy Carlton London Men Tan Brown Driving Shoes Online in India, Buy Casual Shoes at best price"
352,Women Printed Dress,JC Collection,0.0,0,5599,4199,"S,M,L,XL,XXL",dresses/jc-collection/jc-collection-women-pink--blue-printed-dress/18228594/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18228594/2022/5/11/48c64cb5-45a4-4f8f-8c58-4d072ba9adac1652263965192JCCollectionPinkDress1.jpg",dresses,jc-collection,1400,25,"clothing,women-clothing,dresses,jc-collection-dresses",Delhi - 110020,Buy JC Collection Women Pink & Blue Printed Dress - Dresses for Women from JC Collection at Rs. 4479. Style ID: 18228594,"JC Collection Women Pink & Blue Printed Dress,  JC Collection, Dresses, Dress, Apparel, Apparel for Women, Buy JC Collection Women Pink & Blue Printed Dress Online in India, Buy Dresses at best price"
353,Men Slip-On,Alberto Torresi,0.0,0,2399,2399,"UK6,UK7,UK8,UK9,UK10,UK11",flip-flops/alberto-torresi/alberto-torresi-men-black-slip-on/18687784/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18687784/2022/6/9/3c38d89f-3bdc-4f73-8c49-ba68f03d40511654795605204AlbertoTorresiMenBlackSlip-On1.jpg",flip-flops,alberto-torresi,0,0,"footwear,men-footwear,flip-flops,alberto-torresi-flip-flops",Uttar pradesh - 282007,Buy Alberto Torresi Men Black Slip On - Flip Flops for Men from Alberto Torresi at Rs. 2299. Style ID: 18687784,"Alberto Torresi Men Black Slip On,  Alberto Torresi, Flip Flops, Flip Flops, Footwear, Footwear for Men, Buy Alberto Torresi Men Black Slip On Online in India, Buy Flip Flops at best price"
354,Ready to Wear Saree,Mitera,3.7,38,6995,2028,Onesize,sarees/mitera/mitera-burgundy-embroidered-ready-to-wear-saree/15480384/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15480384/2021/9/27/1c471a83-3f98-4631-b4e5-efb29ce2697b1632717260320MiteraBurgundyEmbroideredReadytoWearSaree1.jpg",sarees,mitera,4967,71,"clothing,women-clothing,sarees,mitera-sarees",Not Mentioned,Buy Mitera Burgundy Embroidered Ready To Wear Saree - Sarees for Women from Mitera at Rs. 1468. Style ID: 15480384,"Mitera Burgundy Embroidered Ready To Wear Saree,  Mitera, Sarees, Saree, Apparel, Apparel for Women, Buy Mitera Burgundy Embroidered Ready To Wear Saree Online in India, Buy Sarees at best price"
355,Men Night suit,Marks & Spencer,0.0,0,3499,2799,"S,M,L,XL",night-suits/marks--spencer/marks--spencer-men-black-printed-night-suit/17000118/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17000118/2022/2/14/0472c872-75f6-4e59-8c2a-f1946cb85ec61644832478644ShortsMarksSpencerMenShortsMarksSpencerMenShortsMarksSpencer1.jpg",night-suits,marks--spencer,700,20,"clothing,men-clothing,night-suits,marks-and-spencer-night-suits",Haryana - 122002,Buy Marks & Spencer Men Black Printed Night Suit - Night Suits for Men from Marks & Spencer at Rs. 2099. Style ID: 17000118,"Marks & Spencer Men Black Printed Night Suit,  Marks & Spencer, Night Suits, Loungewear And Nightwear, Apparel, Apparel for Men, Buy Marks & Spencer Men Black Printed Night Suit Online in India, Buy Night Suits at best price"
356,Set of 2 Long Door Curtains,URBAN SPACE,0.0,0,4999,1849,Long Door,curtains-and-sheers/urban-space/urban-space-white--yellow-set-of-2-floral-long-door-curtains/15421102/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15421102/2021/9/9/0b612f90-1010-4ba3-8d45-6f2823bca3d31631191659076CurtainsandSheers1.jpg",curtains-and-sheers,urban-space,3150,63,"home-furnishing,unisex-home-furnishing,curtains-and-sheers,urban-space-curtains-and-sheers",Gujarat - 382405,Buy URBAN SPACE White & Yellow Set Of 2 Floral Long Door Curtains - Curtains And Sheers for Unisex from URBAN SPACE at Rs. 1849. Style ID: 15421102,"URBAN SPACE White & Yellow Set Of 2 Floral Long Door Curtains,  URBAN SPACE, Curtains And Sheers, Home Furnishing, Home, Home for Unisex, Buy URBAN SPACE White & Yellow Set Of 2 Floral Long Door Curtains Online in India, Buy Curtains And Sheers at best price"
357,Men Printed Slim Fit T-shirt,Jack & Jones,0.0,0,1799,1259,"S,M,L,XL,XXL",tshirts/jack--jones/jack--jones-men-pink--blue-printed-cotton-slim-fit-t-shirt/16882600/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16882600/2022/1/19/a738547b-2af8-4126-a9b9-fc12125b519d1642609109718JackJonesMenPinkTypographyPrintedPocketsSlimFitT-shirt1.jpg",tshirts,jack--jones,540,30,"clothing,men-clothing,tshirts,jack-and-jones-tshirts",Maharashtra - 400059,Buy Jack & Jones Men Pink & Blue Printed Cotton Slim Fit T Shirt - Tshirts for Men from Jack & Jones at Rs. 1259. Style ID: 16882600,"Jack & Jones Men Pink & Blue Printed Cotton Slim Fit T Shirt,  Jack & Jones, Tshirts, Topwear, Apparel, Apparel for Men, Buy Jack & Jones Men Pink & Blue Printed Cotton Slim Fit T Shirt Online in India, Buy Tshirts at best price"
358,Printed Night suit,MBeautiful,4.3,46,2299,1264,"XXL,3XL,4XL",night-suits/mbeautiful/mbeautiful-women-black--white-printed-night-suit/13452702/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13452702/2021/2/1/3102e4a4-c123-412b-978f-ea92ce152ffd1612162886598MBeautiful1.jpg",night-suits,mbeautiful,1035,45,"clothing,women-clothing,night-suits,mbeautiful-night-suits",Delhi - 110015,Buy MBeautiful Women Black & White Printed Night Suit - Night Suits for Women from MBeautiful at Rs. 1264. Style ID: 13452702,"MBeautiful Women Black & White Printed Night Suit,  MBeautiful, Night Suits, Loungewear And Nightwear, Apparel, Apparel for Women, Buy MBeautiful Women Black & White Printed Night Suit Online in India, Buy Night Suits at best price"
359,Women 48h Deodorant 150 ml,Nivea,4.3,746,225,191,Onesize,deodorant/nivea/nivea-women-protect--care-48h-deodorant-150-ml/9685029/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9685029/2022/4/25/ada16d63-509d-45f1-84fb-a6ee624378f81650873516162-Nivea-Women-Protect--Care-48h-Deodorant-150-ml-3441650873515-1.jpg",deodorant,nivea,34,15,"personal-care,women-personal-care,deodorant,nivea-deodorant",Karnataka - 560029,Buy Nivea Women Protect & Care 48h Deodorant 150 Ml - Deodorant for Women from Nivea at Rs. 169. Style ID: 9685029,"Nivea Women Protect & Care 48h Deodorant 150 Ml, Nivea, Deodorant, Fragrance, Personal Care, Personal Care for Women, Buy Nivea Women Protect & Care 48h Deodorant 150 Ml Online in India, Buy Deodorant at best price"
360,Women Printed Kurta with Trousers With Dupatta,Yufta,0.0,0,3999,1599,"S,M,L,XL,XXL",kurta-sets/yufta/yufta-women-pink-ethnic-motifs-printed-gotta-patti-pure-cotton-kurta-with-trousers--with-dupatta/18296114/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18296114/2022/5/27/d7023573-6558-4751-b978-e1c6db2aee961653652564598KurtaSetsSHADESWomenKurtaSetsSHADESWomenKurtaSetsSHADESWomen1.jpg",kurta-sets,yufta,2400,60,"clothing,women-clothing,kurta-sets,yufta-kurta-sets",Rajasthan - 302020,Buy Yufta Women Pink Ethnic Motifs Printed Gotta Patti Pure Cotton Kurta With Trousers & With Dupatta - Kurta Sets for Women from Yufta at Rs. 1599. Style ID: 18296114,"Yufta Women Pink Ethnic Motifs Printed Gotta Patti Pure Cotton Kurta With Trousers & With Dupatta,  Yufta, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy Yufta Women Pink Ethnic Motifs Printed Gotta Patti Pure Cotton Kurta With Trousers & With Dupatta Online in India, Buy Kurta Sets at best price"
361,Hand Crafted Fruit Basket,nestroots,4.3,67,2095,1780,Onesize,kitchen-storage/nestroots/nestroots-two-tier-black-hand-crafted-solid-fruit-basket/12517370/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12517370/2021/9/13/6fdf7e46-29a0-4a0c-835e-d142b93ee17d1631527759414nestrootsTwoTierBlackHandCraftedSolidFruitBasket1.jpg",kitchen-storage,nestroots,315,15,"home-furnishing,unisex-home-furnishing,kitchen-storage,nestroots-kitchen-storage",Not Mentioned,Buy Nestroots Two Tier Black Hand Crafted Solid Fruit Basket - Kitchen Storage for Unisex from Nestroots at Rs. 1780. Style ID: 12517370,"Nestroots Two Tier Black Hand Crafted Solid Fruit Basket,  Nestroots, Kitchen Storage, Kitchen And Dining, Home, Home for Unisex, Buy Nestroots Two Tier Black Hand Crafted Solid Fruit Basket Online in India, Buy Kitchen Storage at best price"
362,Cotton Printed A-Line Dress,MABISH by Sonal Jain,4.6,10,2599,1169,"S,M,L,XL,XXL",dresses/mabish-by-sonal-jain/mabish-by-sonal-jain-women-green--off-white-cotton-printed-a-line-dress/13938456/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13938456/2021/4/3/aee9150a-506e-491c-a15d-e8e043d8837a1617436398309TshirtsUnitedColorsofBenettonMenTshirtsUnitedColorsofBenetto1.jpg",dresses,mabish-by-sonal-jain,1430,55,"clothing,women-clothing,dresses,mabish-by-sonal-jain-dresses",Uttar Pradesh - 201301,Buy MABISH By Sonal Jain Women Green & Off White Cotton Printed A Line Dress - Dresses for Women from MABISH By Sonal Jain at Rs. 1169. Style ID: 13938456,"MABISH By Sonal Jain Women Green & Off White Cotton Printed A Line Dress,  MABISH By Sonal Jain, Dresses, Dress, Apparel, Apparel for Women, Buy MABISH By Sonal Jain Women Green & Off White Cotton Printed A Line Dress Online in India, Buy Dresses at best price"
363,Girls Solid Denim Dress,Marks & Spencer,4.8,12,1799,1799,"2-3Y,3-4Y,4-5Y,5-6Y",dresses/marks--spencer/marks--spencer-girls-blue-pure-cotton-solid-denim-sustainable-a-line-dress/15036434/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15036434/2022/1/10/01f51b8f-e5ee-4f4f-a741-a7a7b2448b871641814102492-Marks--Spencer-Girls-Blue-Pure-Cotton-Solid-Denim-Sustainabl-1.jpg",dresses,marks--spencer,0,0,"clothing,girls-clothing,dresses,marks-and-spencer-dresses",Delhi - 110002,Buy Marks & Spencer Girls Blue Pure Cotton Solid Denim Sustainable A Line Dress - Dresses for Girls from Marks & Spencer at Rs. 899. Style ID: 15036434,"Marks & Spencer Girls Blue Pure Cotton Solid Denim Sustainable A Line Dress,  Marks & Spencer, Dresses, Dress, Apparel, Apparel for Girls, Buy Marks & Spencer Girls Blue Pure Cotton Solid Denim Sustainable A Line Dress Online in India, Buy Dresses at best price"
364,Slim Fit Cotton Casual Shirt,Allen Solly,0.0,0,1999,1099,"38,39,40,42",shirts/allen-solly/allen-solly-men-navy-blue-slim-fit-micro-checks-checked-cotton-casual-shirt/17346944/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17346944/2022/3/2/9c4631bf-53df-4760-ab61-733611364b081646207080383AllenSollyMenNavyBlueSlimFitWindowpaneChecksCheckedCasualShi1.jpg",shirts,allen-solly,900,45,"clothing,men-clothing,shirts,allen-solly-shirts",Karnataka - 560044,Buy Allen Solly Men Navy Blue Slim Fit Micro Checks Checked Cotton Casual Shirt - Shirts for Men from Allen Solly at Rs. 1099. Style ID: 17346944,"Allen Solly Men Navy Blue Slim Fit Micro Checks Checked Cotton Casual Shirt,  Allen Solly, Shirts, Topwear, Apparel, Apparel for Men, Buy Allen Solly Men Navy Blue Slim Fit Micro Checks Checked Cotton Casual Shirt Online in India, Buy Shirts at best price"
365,Men Regular Trousers,Parx,0.0,0,1899,1044,"30,32,34,36,38",trousers/parx/parx-men-blue-regular-trousers/16469752/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16469752/2021/12/11/4cd2e710-39d7-49a7-94a1-c416e8a35b961639201931305ParxMenBlueTrousers1.jpg",trousers,parx,855,45,"clothing,men-clothing,trousers,parx-trousers",Haryana - 122503,Buy Parx Men Blue Regular Trousers - Trousers for Men from Parx at Rs. 1044. Style ID: 16469752,"Parx Men Blue Regular Trousers,  Parx, Trousers, Bottomwear, Apparel, Apparel for Men, Buy Parx Men Blue Regular Trousers Online in India, Buy Trousers at best price"
366,PU Two Fold Wallet,DressBerry,4.6,14,1799,989,Onesize,wallets/dressberry/dressberry-women-burgundy-pu-two-fold-wallet/15582834/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15582834/2021/12/24/ed8b9cfc-b53d-458e-9989-071ed8342edf1640324175584-DressBerry-Women-Wallets-9321640324175100-1.jpg",wallets,dressberry,810,45,"accessories,women-accessories,wallets,dressberry-wallets",Delhi - 110019,Buy DressBerry Women Burgundy PU Two Fold Wallet - Wallets for Women from DressBerry at Rs. 809. Style ID: 15582834,"DressBerry Women Burgundy PU Two Fold Wallet,  DressBerry, Wallets, Wallets, Accessories, Accessories for Women, Buy DressBerry Women Burgundy PU Two Fold Wallet Online in India, Buy Wallets at best price"
367,Women Printed Boxy T-shirt,Roadster,0.0,0,1099,549,"XS,S,M,L,XL",tshirts/roadster/roadster-women-yellow-printed-boxy-t-shirt/16961732/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16961732/2022/4/22/a432fddd-8745-409c-854c-fafa166559211650605451688-Roadster-Women-Tshirts-4961650605451167-1.jpg",tshirts,roadster,550,50,"clothing,women-clothing,tshirts,roadster-tshirts",Punjab - 141007,Buy Roadster Women Yellow Printed Boxy T Shirt - Tshirts for Women from Roadster at Rs. 494. Style ID: 16961732,"Roadster Women Yellow Printed Boxy T Shirt,  Roadster, Tshirts, Topwear, Apparel, Apparel for Women, Buy Roadster Women Yellow Printed Boxy T Shirt Online in India, Buy Tshirts at best price"
368,Men Printed Cowl Neck Slim Fit T-shirt,BEAT LONDON by PEPE JEANS,0.0,0,999,649,"S,M,L,XL",tshirts/beat-london-by-pepe-jeans/beat-london-by-pepe-jeans-men-black-printed-cowl-neck-slim-fit-casual-t-shirt/16860266/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16860266/2022/6/4/6010c619-2de1-41d8-a47c-13cb37f5cfbc1654339574522-BEAT-LONDON-by-PEPE-JEANS-Men-Black-Printed-Cowl-Neck-Slim-F-1.jpg",tshirts,beat-london-by-pepe-jeans,350,35,"clothing,men-clothing,tshirts,beat-london-by-pepe-jeans-tshirts",Delhi - 110020,Buy BEAT LONDON By PEPE JEANS Men Black Printed Cowl Neck Slim Fit Casual T Shirt - Tshirts for Men from BEAT LONDON By PEPE JEANS at Rs. 549. Style ID: 16860266,"BEAT LONDON By PEPE JEANS Men Black Printed Cowl Neck Slim Fit Casual T Shirt,  BEAT LONDON By PEPE JEANS, Tshirts, Topwear, Apparel, Apparel for Men, Buy BEAT LONDON By PEPE JEANS Men Black Printed Cowl Neck Slim Fit Casual T Shirt Online in India, Buy Tshirts at best price"
369,Men Striped Rubber Sliders,Adda,3.7,7,799,599,"UK7,UK8,UK9,UK10",flip-flops/adda/adda-men-black--white-striped-rubber-sliders/17296152/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17296152/2022/2/25/df38f9e7-cb0e-4bbc-bd60-bc5184177c9d1645796130434ADDAMenBrownStripedSliders1.jpg",flip-flops,adda,200,25,"footwear,men-footwear,flip-flops,adda-flip-flops",Delhi - 110064,Buy Adda Men Black & White Striped Rubber Sliders - Flip Flops for Men from Adda at Rs. 599. Style ID: 17296152,"Adda Men Black & White Striped Rubber Sliders,  Adda, Flip Flops, Flip Flops, Footwear, Footwear for Men, Buy Adda Men Black & White Striped Rubber Sliders Online in India, Buy Flip Flops at best price"
370,Flat Ended Makeup Blender Sponge,One Sec Beauty,0.0,0,199,169,Onesize,beauty-accessory/one-sec-beauty/one-sec-beauty-flat-ended-makeup-blender-sponge---burgundy-/18507672/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18507672/2022/5/31/49af942a-cba0-4353-8d0e-4b9d8c2f26981653944315281OneSecBeautyBurgandyFlatEndedMakeupBlenderSponge1.jpg",beauty-accessory,one-sec-beauty,30,15,"personal-care,unisex-personal-care,beauty-accessory,one-sec-beauty-beauty-accessory",Delhi - 110018,Buy One Sec Beauty Flat Ended Makeup Blender Sponge   Burgundy - Beauty Accessory for Unisex from One Sec Beauty at Rs. 169. Style ID: 18507672,"One Sec Beauty Flat Ended Makeup Blender Sponge   Burgundy,  One Sec Beauty, Beauty Accessory, Beauty Accessories, Personal Care, Personal Care for Unisex, Buy One Sec Beauty Flat Ended Makeup Blender Sponge   Burgundy Online in India, Buy Beauty Accessory at best price"
371,Formal Shirt,Richlook,0.0,0,2098,1468,"38,40,42,44",shirts/richlook/richlook-men-pink-formal-shirt/18431462/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18431462/2022/5/25/4e78363d-65fe-4fd2-9785-53ab9fa7c4a21653477716915Shirts1.jpg",shirts,richlook,630,30,"clothing,men-clothing,shirts,richlook-shirts",Haryana - 122016,Buy Richlook Men Pink Formal Shirt - Shirts for Men from Richlook at Rs. 1049. Style ID: 18431462,"Richlook Men Pink Formal Shirt,  Richlook, Shirts, Topwear, Apparel, Apparel for Men, Buy Richlook Men Pink Formal Shirt Online in India, Buy Shirts at best price"
372,Unisex Volcano Scrub 50 g,O3,4.5,24,490,490,Onesize,face-scrub-and-exfoliator/o3/o3-unisex-volcano-scrub-50-g/10419372/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10419372/2019/9/16/9f70d76e-2f2a-4086-9cc7-0012becc9e6c1568612897406-O3-Volcano-Scrub-for-Exfoliation-Deep-Cleansing-Blackhead-Re-1.jpg",face-scrub-and-exfoliator,o3,0,0,"personal-care,unisex-personal-care,face-scrub-and-exfoliator,o3-face-scrub-and-exfoliator",Delhi - 110019,Buy O3+ Unisex Volcano Scrub 50 G - Face Scrub And Exfoliator for Unisex from O3 at Rs. 490. Style ID: 10419372,"O3+ Unisex Volcano Scrub 50 G,  O3, Face Scrub And Exfoliator, Skin, Personal Care, Personal Care for Unisex, Buy O3+ Unisex Volcano Scrub 50 G Online in India, Buy Face Scrub And Exfoliator at best price"
